"cal_age","c14_age","c14_error"
28219,24063.65,58.05
28220,24064,58
28221,24064.45,58.05
28222,24064.9,58.1
28223,24065.35,58.15
28224,24065.8,58.2
28225,24066.25,58.25
28226,24066.7,58.3
28227,24067.15,58.35
28228,24067.6,58.4
28229,24068.05,58.45
28230,24068.5,58.5
28231,24068.95,58.55
28232,24069.4,58.6
28233,24069.85,58.65
28234,24070.3,58.7
28235,24070.75,58.75
28236,24071.2,58.8
28237,24071.65,58.85
28238,24072.1,58.9
28239,24072.55,58.95
28240,24073,59
28241,24073.6,59
28242,24074.2,59
28243,24074.8,59
28244,24075.4,59
28245,24076,59
28246,24076.6,59
28247,24077.2,59
28248,24077.8,59
28249,24078.4,59
28250,24079,59
28251,24079.6,59
28252,24080.2,59
28253,24080.8,59
28254,24081.4,59
28255,24082,59
28256,24082.6,59
28257,24083.2,59
28258,24083.8,59
28259,24084.4,59
28260,24085,59
28261,24085.7,59
28262,24086.4,59
28263,24087.1,59
28264,24087.8,59
28265,24088.5,59
28266,24089.2,59
28267,24089.9,59
28268,24090.6,59
28269,24091.3,59
28270,24092,59
28271,24092.7,59
28272,24093.4,59
28273,24094.1,59
28274,24094.8,59
28275,24095.5,59
28276,24096.2,59
28277,24096.9,59
28278,24097.6,59
28279,24098.3,59
28280,24099,59
28281,24099.7,59
28282,24100.4,59
28283,24101.1,59
28284,24101.8,59
28285,24102.5,59
28286,24103.2,59
28287,24103.9,59
28288,24104.6,59
28289,24105.3,59
28290,24106,59
28291,24106.7,59
28292,24107.4,59
28293,24108.1,59
28294,24108.8,59
28295,24109.5,59
28296,24110.2,59
28297,24110.9,59
28298,24111.6,59
28299,24112.3,59
28300,24113,59
28301,24113.75,59.05
28302,24114.5,59.1
28303,24115.25,59.15
28304,24116,59.2
28305,24116.75,59.25
28306,24117.5,59.3
28307,24118.25,59.35
28308,24119,59.4
28309,24119.75,59.45
28310,24120.5,59.5
28311,24121.25,59.55
28312,24122,59.6
28313,24122.75,59.65
28314,24123.5,59.7
28315,24124.25,59.75
28316,24125,59.8
28317,24125.75,59.85
28318,24126.5,59.9
28319,24127.25,59.95
28320,24128,60
28321,24128.7,60.1
28322,24129.4,60.2
28323,24130.1,60.3
28324,24130.8,60.4
28325,24131.5,60.5
28326,24132.2,60.6
28327,24132.9,60.7
28328,24133.6,60.8
28329,24134.3,60.9
28330,24135,61
28331,24135.7,61.1
28332,24136.4,61.2
28333,24137.1,61.3
28334,24137.8,61.4
28335,24138.5,61.5
28336,24139.2,61.6
28337,24139.9,61.7
28338,24140.6,61.8
28339,24141.3,61.9
28340,24142,62
28341,24142.65,62.1
28342,24143.3,62.2
28343,24143.95,62.3
28344,24144.6,62.4
28345,24145.25,62.5
28346,24145.9,62.6
28347,24146.55,62.7
28348,24147.2,62.8
28349,24147.85,62.9
28350,24148.5,63
28351,24149.15,63.1
28352,24149.8,63.2
28353,24150.45,63.3
28354,24151.1,63.4
28355,24151.75,63.5
28356,24152.4,63.6
28357,24153.05,63.7
28358,24153.7,63.8
28359,24154.35,63.9
28360,24155,64
28361,24155.55,64.05
28362,24156.1,64.1
28363,24156.65,64.15
28364,24157.2,64.2
28365,24157.75,64.25
28366,24158.3,64.3
28367,24158.85,64.35
28368,24159.4,64.4
28369,24159.95,64.45
28370,24160.5,64.5
28371,24161.05,64.55
28372,24161.6,64.6
28373,24162.15,64.65
28374,24162.7,64.7
28375,24163.25,64.75
28376,24163.8,64.8
28377,24164.35,64.85
28378,24164.9,64.9
28379,24165.45,64.95
28380,24166,65
28381,24166.35,65
28382,24166.7,65
28383,24167.05,65
28384,24167.4,65
28385,24167.75,65
28386,24168.1,65
28387,24168.45,65
28388,24168.8,65
28389,24169.15,65
28390,24169.5,65
28391,24169.85,65
28392,24170.2,65
28393,24170.55,65
28394,24170.9,65
28395,24171.25,65
28396,24171.6,65
28397,24171.95,65
28398,24172.3,65
28399,24172.65,65
28400,24173,65
28401,24173.3,64.95
28402,24173.6,64.9
28403,24173.9,64.85
28404,24174.2,64.8
28405,24174.5,64.75
28406,24174.8,64.7
28407,24175.1,64.65
28408,24175.4,64.6
28409,24175.7,64.55
28410,24176,64.5
28411,24176.3,64.45
28412,24176.6,64.4
28413,24176.9,64.35
28414,24177.2,64.3
28415,24177.5,64.25
28416,24177.8,64.2
28417,24178.1,64.15
28418,24178.4,64.1
28419,24178.7,64.05
28420,24179,64
28421,24179.2,64
28422,24179.4,64
28423,24179.6,64
28424,24179.8,64
28425,24180,64
28426,24180.2,64
28427,24180.4,64
28428,24180.6,64
28429,24180.8,64
28430,24181,64
28431,24181.2,64
28432,24181.4,64
28433,24181.6,64
28434,24181.8,64
28435,24182,64
28436,24182.2,64
28437,24182.4,64
28438,24182.6,64
28439,24182.8,64
28440,24183,64
28441,24183.25,64.1
28442,24183.5,64.2
28443,24183.75,64.3
28444,24184,64.4
28445,24184.25,64.5
28446,24184.5,64.6
28447,24184.75,64.7
28448,24185,64.8
28449,24185.25,64.9
28450,24185.5,65
28451,24185.75,65.1
28452,24186,65.2
28453,24186.25,65.3
28454,24186.5,65.4
28455,24186.75,65.5
28456,24187,65.6
28457,24187.25,65.7
28458,24187.5,65.8
28459,24187.75,65.9
28460,24188,66
28461,24188.3,66.05
28462,24188.6,66.1
28463,24188.9,66.15
28464,24189.2,66.2
28465,24189.5,66.25
28466,24189.8,66.3
28467,24190.1,66.35
28468,24190.4,66.4
28469,24190.7,66.45
28470,24191,66.5
28471,24191.3,66.55
28472,24191.6,66.6
28473,24191.9,66.65
28474,24192.2,66.7
28475,24192.5,66.75
28476,24192.8,66.8
28477,24193.1,66.85
28478,24193.4,66.9
28479,24193.7,66.95
28480,24194,67
28481,24194.45,67
28482,24194.9,67
28483,24195.35,67
28484,24195.8,67
28485,24196.25,67
28486,24196.7,67
28487,24197.15,67
28488,24197.6,67
28489,24198.05,67
28490,24198.5,67
28491,24198.95,67
28492,24199.4,67
28493,24199.85,67
28494,24200.3,67
28495,24200.75,67
28496,24201.2,67
28497,24201.65,67
28498,24202.1,67
28499,24202.55,67
28500,24203,67
28501,24203.6,66.95
28502,24204.2,66.9
28503,24204.8,66.85
28504,24205.4,66.8
28505,24206,66.75
28506,24206.6,66.7
28507,24207.2,66.65
28508,24207.8,66.6
28509,24208.4,66.55
28510,24209,66.5
28511,24209.6,66.45
28512,24210.2,66.4
28513,24210.8,66.35
28514,24211.4,66.3
28515,24212,66.25
28516,24212.6,66.2
28517,24213.2,66.15
28518,24213.8,66.1
28519,24214.4,66.05
28520,24215,66
28521,24215.7,65.95
28522,24216.4,65.9
28523,24217.1,65.85
28524,24217.8,65.8
28525,24218.5,65.75
28526,24219.2,65.7
28527,24219.9,65.65
28528,24220.6,65.6
28529,24221.3,65.55
28530,24222,65.5
28531,24222.7,65.45
28532,24223.4,65.4
28533,24224.1,65.35
28534,24224.8,65.3
28535,24225.5,65.25
28536,24226.2,65.2
28537,24226.9,65.15
28538,24227.6,65.1
28539,24228.3,65.05
28540,24229,65
28541,24229.85,65
28542,24230.7,65
28543,24231.55,65
28544,24232.4,65
28545,24233.25,65
28546,24234.1,65
28547,24234.95,65
28548,24235.8,65
28549,24236.65,65
28550,24237.5,65
28551,24238.35,65
28552,24239.2,65
28553,24240.05,65
28554,24240.9,65
28555,24241.75,65
28556,24242.6,65
28557,24243.45,65
28558,24244.3,65
28559,24245.15,65
28560,24246,65
28561,24246.95,65
28562,24247.9,65
28563,24248.85,65
28564,24249.8,65
28565,24250.75,65
28566,24251.7,65
28567,24252.65,65
28568,24253.6,65
28569,24254.55,65
28570,24255.5,65
28571,24256.45,65
28572,24257.4,65
28573,24258.35,65
28574,24259.3,65
28575,24260.25,65
28576,24261.2,65
28577,24262.15,65
28578,24263.1,65
28579,24264.05,65
28580,24265,65
28581,24266.1,65.15
28582,24267.2,65.3
28583,24268.3,65.45
28584,24269.4,65.6
28585,24270.5,65.75
28586,24271.6,65.9
28587,24272.7,66.05
28588,24273.8,66.2
28589,24274.9,66.35
28590,24276,66.5
28591,24277.1,66.65
28592,24278.2,66.8
28593,24279.3,66.95
28594,24280.4,67.1
28595,24281.5,67.25
28596,24282.6,67.4
28597,24283.7,67.55
28598,24284.8,67.7
28599,24285.9,67.85
28600,24287,68
28601,24288.15,68.15
28602,24289.3,68.3
28603,24290.45,68.45
28604,24291.6,68.6
28605,24292.75,68.75
28606,24293.9,68.9
28607,24295.05,69.05
28608,24296.2,69.2
28609,24297.35,69.35
28610,24298.5,69.5
28611,24299.65,69.65
28612,24300.8,69.8
28613,24301.95,69.95
28614,24303.1,70.1
28615,24304.25,70.25
28616,24305.4,70.4
28617,24306.55,70.55
28618,24307.7,70.7
28619,24308.85,70.85
28620,24310,71
28621,24311.3,71.15
28622,24312.6,71.3
28623,24313.9,71.45
28624,24315.2,71.6
28625,24316.5,71.75
28626,24317.8,71.9
28627,24319.1,72.05
28628,24320.4,72.2
28629,24321.7,72.35
28630,24323,72.5
28631,24324.3,72.65
28632,24325.6,72.8
28633,24326.9,72.95
28634,24328.2,73.1
28635,24329.5,73.25
28636,24330.8,73.4
28637,24332.1,73.55
28638,24333.4,73.7
28639,24334.7,73.85
28640,24336,74
28641,24337.4,74.1
28642,24338.8,74.2
28643,24340.2,74.3
28644,24341.6,74.4
28645,24343,74.5
28646,24344.4,74.6
28647,24345.8,74.7
28648,24347.2,74.8
28649,24348.6,74.9
28650,24350,75
28651,24351.4,75.1
28652,24352.8,75.2
28653,24354.2,75.3
28654,24355.6,75.4
28655,24357,75.5
28656,24358.4,75.6
28657,24359.8,75.7
28658,24361.2,75.8
28659,24362.6,75.9
28660,24364,76
28661,24365.5,76.05
28662,24367,76.1
28663,24368.5,76.15
28664,24370,76.2
28665,24371.5,76.25
28666,24373,76.3
28667,24374.5,76.35
28668,24376,76.4
28669,24377.5,76.45
28670,24379,76.5
28671,24380.5,76.55
28672,24382,76.6
28673,24383.5,76.65
28674,24385,76.7
28675,24386.5,76.75
28676,24388,76.8
28677,24389.5,76.85
28678,24391,76.9
28679,24392.5,76.95
28680,24394,77
28681,24395.6,76.9
28682,24397.2,76.8
28683,24398.8,76.7
28684,24400.4,76.6
28685,24402,76.5
28686,24403.6,76.4
28687,24405.2,76.3
28688,24406.8,76.2
28689,24408.4,76.1
28690,24410,76
28691,24411.6,75.9
28692,24413.2,75.8
28693,24414.8,75.7
28694,24416.4,75.6
28695,24418,75.5
28696,24419.6,75.4
28697,24421.2,75.3
28698,24422.8,75.2
28699,24424.4,75.1
28700,24426,75
28701,24427.6,74.85
28702,24429.2,74.7
28703,24430.8,74.55
28704,24432.4,74.4
28705,24434,74.25
28706,24435.6,74.1
28707,24437.2,73.95
28708,24438.8,73.8
28709,24440.4,73.65
28710,24442,73.5
28711,24443.6,73.35
28712,24445.2,73.2
28713,24446.8,73.05
28714,24448.4,72.9
28715,24450,72.75
28716,24451.6,72.6
28717,24453.2,72.45
28718,24454.8,72.3
28719,24456.4,72.15
28720,24458,72
28721,24459.65,71.9
28722,24461.3,71.8
28723,24462.95,71.7
28724,24464.6,71.6
28725,24466.25,71.5
28726,24467.9,71.4
28727,24469.55,71.3
28728,24471.2,71.2
28729,24472.85,71.1
28730,24474.5,71
28731,24476.15,70.9
28732,24477.8,70.8
28733,24479.45,70.7
28734,24481.1,70.6
28735,24482.75,70.5
28736,24484.4,70.4
28737,24486.05,70.3
28738,24487.7,70.2
28739,24489.35,70.1
28740,24491,70
28741,24492.65,69.9
28742,24494.3,69.8
28743,24495.95,69.7
28744,24497.6,69.6
28745,24499.25,69.5
28746,24500.9,69.4
28747,24502.55,69.3
28748,24504.2,69.2
28749,24505.85,69.1
28750,24507.5,69
28751,24509.15,68.9
28752,24510.8,68.8
28753,24512.45,68.7
28754,24514.1,68.6
28755,24515.75,68.5
28756,24517.4,68.4
28757,24519.05,68.3
28758,24520.7,68.2
28759,24522.35,68.1
28760,24524,68
28761,24525.55,67.95
28762,24527.1,67.9
28763,24528.65,67.85
28764,24530.2,67.8
28765,24531.75,67.75
28766,24533.3,67.7
28767,24534.85,67.65
28768,24536.4,67.6
28769,24537.95,67.55
28770,24539.5,67.5
28771,24541.05,67.45
28772,24542.6,67.4
28773,24544.15,67.35
28774,24545.7,67.3
28775,24547.25,67.25
28776,24548.8,67.2
28777,24550.35,67.15
28778,24551.9,67.1
28779,24553.45,67.05
28780,24555,67
28781,24556.45,67.05
28782,24557.9,67.1
28783,24559.35,67.15
28784,24560.8,67.2
28785,24562.25,67.25
28786,24563.7,67.3
28787,24565.15,67.35
28788,24566.6,67.4
28789,24568.05,67.45
28790,24569.5,67.5
28791,24570.95,67.55
28792,24572.4,67.6
28793,24573.85,67.65
28794,24575.3,67.7
28795,24576.75,67.75
28796,24578.2,67.8
28797,24579.65,67.85
28798,24581.1,67.9
28799,24582.55,67.95
28800,24584,68
28801,24585.3,68
28802,24586.6,68
28803,24587.9,68
28804,24589.2,68
28805,24590.5,68
28806,24591.8,68
28807,24593.1,68
28808,24594.4,68
28809,24595.7,68
28810,24597,68
28811,24598.3,68
28812,24599.6,68
28813,24600.9,68
28814,24602.2,68
28815,24603.5,68
28816,24604.8,68
28817,24606.1,68
28818,24607.4,68
28819,24608.7,68
28820,24610,68
28821,24611.05,67.95
28822,24612.1,67.9
28823,24613.15,67.85
28824,24614.2,67.8
28825,24615.25,67.75
28826,24616.3,67.7
28827,24617.35,67.65
28828,24618.4,67.6
28829,24619.45,67.55
28830,24620.5,67.5
28831,24621.55,67.45
28832,24622.6,67.4
28833,24623.65,67.35
28834,24624.7,67.3
28835,24625.75,67.25
28836,24626.8,67.2
28837,24627.85,67.15
28838,24628.9,67.1
28839,24629.95,67.05
28840,24631,67
28841,24631.85,66.9
28842,24632.7,66.8
28843,24633.55,66.7
28844,24634.4,66.6
28845,24635.25,66.5
28846,24636.1,66.4
28847,24636.95,66.3
28848,24637.8,66.2
28849,24638.65,66.1
28850,24639.5,66
28851,24640.35,65.9
28852,24641.2,65.8
28853,24642.05,65.7
28854,24642.9,65.6
28855,24643.75,65.5
28856,24644.6,65.4
28857,24645.45,65.3
28858,24646.3,65.2
28859,24647.15,65.1
28860,24648,65
28861,24648.65,64.9
28862,24649.3,64.8
28863,24649.95,64.7
28864,24650.6,64.6
28865,24651.25,64.5
28866,24651.9,64.4
28867,24652.55,64.3
28868,24653.2,64.2
28869,24653.85,64.1
28870,24654.5,64
28871,24655.15,63.9
28872,24655.8,63.8
28873,24656.45,63.7
28874,24657.1,63.6
28875,24657.75,63.5
28876,24658.4,63.4
28877,24659.05,63.3
28878,24659.7,63.2
28879,24660.35,63.1
28880,24661,63
28881,24661.5,62.95
28882,24662,62.9
28883,24662.5,62.85
28884,24663,62.8
28885,24663.5,62.75
28886,24664,62.7
28887,24664.5,62.65
28888,24665,62.6
28889,24665.5,62.55
28890,24666,62.5
28891,24666.5,62.45
28892,24667,62.4
28893,24667.5,62.35
28894,24668,62.3
28895,24668.5,62.25
28896,24669,62.2
28897,24669.5,62.15
28898,24670,62.1
28899,24670.5,62.05
28900,24671,62
28901,24671.5,61.9
28902,24672,61.8
28903,24672.5,61.7
28904,24673,61.6
28905,24673.5,61.5
28906,24674,61.4
28907,24674.5,61.3
28908,24675,61.2
28909,24675.5,61.1
28910,24676,61
28911,24676.5,60.9
28912,24677,60.8
28913,24677.5,60.7
28914,24678,60.6
28915,24678.5,60.5
28916,24679,60.4
28917,24679.5,60.3
28918,24680,60.2
28919,24680.5,60.1
28920,24681,60
28921,24681.45,60
28922,24681.9,60
28923,24682.35,60
28924,24682.8,60
28925,24683.25,60
28926,24683.7,60
28927,24684.15,60
28928,24684.6,60
28929,24685.05,60
28930,24685.5,60
28931,24685.95,60
28932,24686.4,60
28933,24686.85,60
28934,24687.3,60
28935,24687.75,60
28936,24688.2,60
28937,24688.65,60
28938,24689.1,60
28939,24689.55,60
28940,24690,60
28941,24690.5,60.05
28942,24691,60.1
28943,24691.5,60.15
28944,24692,60.2
28945,24692.5,60.25
28946,24693,60.3
28947,24693.5,60.35
28948,24694,60.4
28949,24694.5,60.45
28950,24695,60.5
28951,24695.5,60.55
28952,24696,60.6
28953,24696.5,60.65
28954,24697,60.7
28955,24697.5,60.75
28956,24698,60.8
28957,24698.5,60.85
28958,24699,60.9
28959,24699.5,60.95
28960,24700,61
28961,24700.55,61.05
28962,24701.1,61.1
28963,24701.65,61.15
28964,24702.2,61.2
28965,24702.75,61.25
28966,24703.3,61.3
28967,24703.85,61.35
28968,24704.4,61.4
28969,24704.95,61.45
28970,24705.5,61.5
28971,24706.05,61.55
28972,24706.6,61.6
28973,24707.15,61.65
28974,24707.7,61.7
28975,24708.25,61.75
28976,24708.8,61.8
28977,24709.35,61.85
28978,24709.9,61.9
28979,24710.45,61.95
28980,24711,62
28981,24711.6,62
28982,24712.2,62
28983,24712.8,62
28984,24713.4,62
28985,24714,62
28986,24714.6,62
28987,24715.2,62
28988,24715.8,62
28989,24716.4,62
28990,24717,62
28991,24717.6,62
28992,24718.2,62
28993,24718.8,62
28994,24719.4,62
28995,24720,62
28996,24720.6,62
28997,24721.2,62
28998,24721.8,62
28999,24722.4,62
29000,24723,62
29001,24723.65,62.05
29002,24724.3,62.1
29003,24724.95,62.15
29004,24725.6,62.2
29005,24726.25,62.25
29006,24726.9,62.3
29007,24727.55,62.35
29008,24728.2,62.4
29009,24728.85,62.45
29010,24729.5,62.5
29011,24730.15,62.55
29012,24730.8,62.6
29013,24731.45,62.65
29014,24732.1,62.7
29015,24732.75,62.75
29016,24733.4,62.8
29017,24734.05,62.85
29018,24734.7,62.9
29019,24735.35,62.95
29020,24736,63
29021,24736.65,63.05
29022,24737.3,63.1
29023,24737.95,63.15
29024,24738.6,63.2
29025,24739.25,63.25
29026,24739.9,63.3
29027,24740.55,63.35
29028,24741.2,63.4
29029,24741.85,63.45
29030,24742.5,63.5
29031,24743.15,63.55
29032,24743.8,63.6
29033,24744.45,63.65
29034,24745.1,63.7
29035,24745.75,63.75
29036,24746.4,63.8
29037,24747.05,63.85
29038,24747.7,63.9
29039,24748.35,63.95
29040,24749,64
29041,24749.7,64
29042,24750.4,64
29043,24751.1,64
29044,24751.8,64
29045,24752.5,64
29046,24753.2,64
29047,24753.9,64
29048,24754.6,64
29049,24755.3,64
29050,24756,64
29051,24756.7,64
29052,24757.4,64
29053,24758.1,64
29054,24758.8,64
29055,24759.5,64
29056,24760.2,64
29057,24760.9,64
29058,24761.6,64
29059,24762.3,64
29060,24763,64
29061,24763.85,64.15
29062,24764.7,64.3
29063,24765.55,64.45
29064,24766.4,64.6
29065,24767.25,64.75
29066,24768.1,64.9
29067,24768.95,65.05
29068,24769.8,65.2
29069,24770.65,65.35
29070,24771.5,65.5
29071,24772.35,65.65
29072,24773.2,65.8
29073,24774.05,65.95
29074,24774.9,66.1
29075,24775.75,66.25
29076,24776.6,66.4
29077,24777.45,66.55
29078,24778.3,66.7
29079,24779.15,66.85
29080,24780,67
29081,24781.25,67.2
29082,24782.5,67.4
29083,24783.75,67.6
29084,24785,67.8
29085,24786.25,68
29086,24787.5,68.2
29087,24788.75,68.4
29088,24790,68.6
29089,24791.25,68.8
29090,24792.5,69
29091,24793.75,69.2
29092,24795,69.4
29093,24796.25,69.6
29094,24797.5,69.8
29095,24798.75,70
29096,24800,70.2
29097,24801.25,70.4
29098,24802.5,70.6
29099,24803.75,70.8
29100,24805,71
29101,24806.7,71.25
29102,24808.4,71.5
29103,24810.1,71.75
29104,24811.8,72
29105,24813.5,72.25
29106,24815.2,72.5
29107,24816.9,72.75
29108,24818.6,73
29109,24820.3,73.25
29110,24822,73.5
29111,24823.7,73.75
29112,24825.4,74
29113,24827.1,74.25
29114,24828.8,74.5
29115,24830.5,74.75
29116,24832.2,75
29117,24833.9,75.25
29118,24835.6,75.5
29119,24837.3,75.75
29120,24839,76
29121,24841.05,76.2
29122,24843.1,76.4
29123,24845.15,76.6
29124,24847.2,76.8
29125,24849.25,77
29126,24851.3,77.2
29127,24853.35,77.4
29128,24855.4,77.6
29129,24857.45,77.8
29130,24859.5,78
29131,24861.55,78.2
29132,24863.6,78.4
29133,24865.65,78.6
29134,24867.7,78.8
29135,24869.75,79
29136,24871.8,79.2
29137,24873.85,79.4
29138,24875.9,79.6
29139,24877.95,79.8
29140,24880,80
29141,24882.3,80.25
29142,24884.6,80.5
29143,24886.9,80.75
29144,24889.2,81
29145,24891.5,81.25
29146,24893.8,81.5
29147,24896.1,81.75
29148,24898.4,82
29149,24900.7,82.25
29150,24903,82.5
29151,24905.3,82.75
29152,24907.6,83
29153,24909.9,83.25
29154,24912.2,83.5
29155,24914.5,83.75
29156,24916.8,84
29157,24919.1,84.25
29158,24921.4,84.5
29159,24923.7,84.75
29160,24926,85
29161,24928.55,85.15
29162,24931.1,85.3
29163,24933.65,85.45
29164,24936.2,85.6
29165,24938.75,85.75
29166,24941.3,85.9
29167,24943.85,86.05
29168,24946.4,86.2
29169,24948.95,86.35
29170,24951.5,86.5
29171,24954.05,86.65
29172,24956.6,86.8
29173,24959.15,86.95
29174,24961.7,87.1
29175,24964.25,87.25
29176,24966.8,87.4
29177,24969.35,87.55
29178,24971.9,87.7
29179,24974.45,87.85
29180,24977,88
29181,24979.6,88
29182,24982.2,88
29183,24984.8,88
29184,24987.4,88
29185,24990,88
29186,24992.6,88
29187,24995.2,88
29188,24997.8,88
29189,25000.4,88
29190,25003,88
29191,25005.6,88
29192,25008.2,88
29193,25010.8,88
29194,25013.4,88
29195,25016,88
29196,25018.6,88
29197,25021.2,88
29198,25023.8,88
29199,25026.4,88
29200,25029,88
29201,25031.65,87.85
29202,25034.3,87.7
29203,25036.95,87.55
29204,25039.6,87.4
29205,25042.25,87.25
29206,25044.9,87.1
29207,25047.55,86.95
29208,25050.2,86.8
29209,25052.85,86.65
29210,25055.5,86.5
29211,25058.15,86.35
29212,25060.8,86.2
29213,25063.45,86.05
29214,25066.1,85.9
29215,25068.75,85.75
29216,25071.4,85.6
29217,25074.05,85.45
29218,25076.7,85.3
29219,25079.35,85.15
29220,25082,85
29221,25084.5,84.65
29222,25087,84.3
29223,25089.5,83.95
29224,25092,83.6
29225,25094.5,83.25
29226,25097,82.9
29227,25099.5,82.55
29228,25102,82.2
29229,25104.5,81.85
29230,25107,81.5
29231,25109.5,81.15
29232,25112,80.8
29233,25114.5,80.45
29234,25117,80.1
29235,25119.5,79.75
29236,25122,79.4
29237,25124.5,79.05
29238,25127,78.7
29239,25129.5,78.35
29240,25132,78
29241,25134.2,77.7
29242,25136.4,77.4
29243,25138.6,77.1
29244,25140.8,76.8
29245,25143,76.5
29246,25145.2,76.2
29247,25147.4,75.9
29248,25149.6,75.6
29249,25151.8,75.3
29250,25154,75
29251,25156.2,74.7
29252,25158.4,74.4
29253,25160.6,74.1
29254,25162.8,73.8
29255,25165,73.5
29256,25167.2,73.2
29257,25169.4,72.9
29258,25171.6,72.6
29259,25173.8,72.3
29260,25176,72
29261,25177.75,71.75
29262,25179.5,71.5
29263,25181.25,71.25
29264,25183,71
29265,25184.75,70.75
29266,25186.5,70.5
29267,25188.25,70.25
29268,25190,70
29269,25191.75,69.75
29270,25193.5,69.5
29271,25195.25,69.25
29272,25197,69
29273,25198.75,68.75
29274,25200.5,68.5
29275,25202.25,68.25
29276,25204,68
29277,25205.75,67.75
29278,25207.5,67.5
29279,25209.25,67.25
29280,25211,67
29281,25212.2,66.85
29282,25213.4,66.7
29283,25214.6,66.55
29284,25215.8,66.4
29285,25217,66.25
29286,25218.2,66.1
29287,25219.4,65.95
29288,25220.6,65.8
29289,25221.8,65.65
29290,25223,65.5
29291,25224.2,65.35
29292,25225.4,65.2
29293,25226.6,65.05
29294,25227.8,64.9
29295,25229,64.75
29296,25230.2,64.6
29297,25231.4,64.45
29298,25232.6,64.3
29299,25233.8,64.15
29300,25235,64
29301,25235.8,63.8
29302,25236.6,63.6
29303,25237.4,63.4
29304,25238.2,63.2
29305,25239,63
29306,25239.8,62.8
29307,25240.6,62.6
29308,25241.4,62.4
29309,25242.2,62.2
29310,25243,62
29311,25243.8,61.8
29312,25244.6,61.6
29313,25245.4,61.4
29314,25246.2,61.2
29315,25247,61
29316,25247.8,60.8
29317,25248.6,60.6
29318,25249.4,60.4
29319,25250.2,60.2
29320,25251,60
29321,25251.35,59.95
29322,25251.7,59.9
29323,25252.05,59.85
29324,25252.4,59.8
29325,25252.75,59.75
29326,25253.1,59.7
29327,25253.45,59.65
29328,25253.8,59.6
29329,25254.15,59.55
29330,25254.5,59.5
29331,25254.85,59.45
29332,25255.2,59.4
29333,25255.55,59.35
29334,25255.9,59.3
29335,25256.25,59.25
29336,25256.6,59.2
29337,25256.95,59.15
29338,25257.3,59.1
29339,25257.65,59.05
29340,25258,59
29341,25258.15,58.95
29342,25258.3,58.9
29343,25258.45,58.85
29344,25258.6,58.8
29345,25258.75,58.75
29346,25258.9,58.7
29347,25259.05,58.65
29348,25259.2,58.6
29349,25259.35,58.55
29350,25259.5,58.5
29351,25259.65,58.45
29352,25259.8,58.4
29353,25259.95,58.35
29354,25260.1,58.3
29355,25260.25,58.25
29356,25260.4,58.2
29357,25260.55,58.15
29358,25260.7,58.1
29359,25260.85,58.05
29360,25261,58
29361,25260.9,58.1
29362,25260.8,58.2
29363,25260.7,58.3
29364,25260.6,58.4
29365,25260.5,58.5
29366,25260.4,58.6
29367,25260.3,58.7
29368,25260.2,58.8
29369,25260.1,58.9
29370,25260,59
